 -0.012109  -0.000130   0.004619  -0.955391 2 0 0 2
 -0.000346   0.008527  -0.000302  -0.296573 1 1 0 2
  0.001018  -0.003236  -0.000781   0.009751 0 2 0 2
  0.027089  -0.014856  -0.004736   0.534507 1 0 1 2
 -0.008680   0.002888  -0.000552  -0.080148 0 1 1 2
 -0.002722  -0.001015   0.000922  -0.204180 0 0 2 2
 -0.001549   0.002290   0.000000   0.148090 1 0 0 3
 -0.000648   0.001450   0.000456   0.020025 0 1 0 3
  0.001509  -0.000521   0.000247  -0.004643 0 0 1 3
  0.000000  -0.000105   0.000201  -0.003788 0 0 0 4
 -0.019561   0.007306  -0.001117  -0.774755 5 0 0 0
  0.077933  -0.022149   0.000209   2.770950 4 1 0 0
 -0.168613   0.046376   0.000331  -4.902640 3 2 0 0
  0.151253  -0.036621  -0.004022   4.243870 2 3 0 0
 -0.074680   0.012989   0.000766  -2.282310 1 4 0 0
  0.015236  -0.002565   0.000117   0.469875 0 5 0 0
 -0.015733  -0.000550  -0.004696  -0.808214 4 0 1 0
  0.003168  -0.004712  -0.001817   0.304761 3 1 1 0
  0.016858  -0.012402   0.000662  -0.353070 2 2 1 0
 -0.040213   0.002075  -0.003196  -1.267280 1 3 1 0
  0.009005   0.003847   0.000844   0.397903 0 4 1 0
 -0.010803  -0.000871  -0.000169  -0.212376 3 0 2 0
 -0.007582  -0.003930   0.003254  -0.767391 2 1 2 0
  0.039383  -0.021954   0.003693   0.525683 1 2 2 0
 -0.009179   0.011626  -0.002952   0.559282 0 3 2 0
 -0.041875   0.008220  -0.001174  -1.699450 2 0 3 0
  0.012490  -0.003154  -0.004048   0.074212 1 1 3 0
 -0.007118   0.005486   0.000661   0.012629 0 2 3 0
  0.003002  -0.003042   0.000334   0.119634 1 0 4 0
 -0.001554   0.001278  -0.000388   0.029145 0 1 4 0
  0.000410  -0.001298   0.000278  -0.084117 0 0 5 0
  0.037727  -0.001242   0.007612   1.425950 4 0 0 1
 -0.012568   0.013742   0.011469  -0.453973 3 1 0 1
  0.039360  -0.002280  -0.008806   1.739280 2 2 0 1
  0.022561   0.005022   0.013483   1.512190 1 3 0 1
 -0.011662  -0.000960  -0.003980  -0.587874 0 4 0 1
  0.071366  -0.014018   0.005589   2.849320 3 0 1 1
 -0.003054   0.010412  -0.005683   1.036110 2 1 1 1
 -0.070249   0.041366  -0.008969  -0.832549 1 2 1 1
  0.029236  -0.024303   0.007735  -0.614063 0 3 1 1
  0.055641  -0.012441  -0.003135   1.869880 2 0 2 1
 -0.037566   0.008840   0.006971  -0.530095 1 1 2 1
  0.012536  -0.010799  -0.000914  -0.137746 0 2 2 1
  0.004782   0.008747   0.001286   0.557477 1 0 3 1
  0.006162  -0.002909  -0.000244   0.173292 0 1 3 1
 -0.002618   0.002842  -0.000276  -0.014145 0 0 4 1
 -0.034765  -0.002440  -0.005022  -2.785480 3 0 0 2
 -0.024640  -0.004900   0.002467  -1.398990 2 1 0 2
  0.017404  -0.014920   0.001896  -0.551833 1 2 0 2
 -0.004684   0.004773  -0.003236   0.496823 0 3 0 2
 -0.012413  -0.001104   0.009495  -0.306988 2 0 1 2
  0.032107  -0.013149  -0.007645   0.262801 1 1 1 2
 -0.013568   0.010710   0.000000   0.180940 0 2 1 2
  0.011447   0.002455  -0.002649   0.665125 1 0 2 2
 -0.012733  -0.000703   0.001164  -0.699176 0 1 2 2
  0.000911  -0.002223  -0.000289   0.008770 0 0 3 2
  0.011040   0.001535  -0.004601   1.055430 2 0 0 3
 -0.013261   0.008883   0.000576   0.001185 1 1 0 3
  0.002386  -0.002068   0.000298  -0.187315 0 2 0 3
 -0.017294  -0.003773   0.000000  -0.992714 1 0 1 3
  0.009420   0.003375  -0.000477   0.468320 0 1 1 3
  0.001206   0.000244   0.000000   0.034627 0 0 2 3
  0.006976  -0.001006   0.001910   0.096932 1 0 0 4
 -0.003764  -0.000959  -0.000543  -0.063678 0 1 0 4
 -0.000543   0.000142   0.000257  -0.011140 0 0 1 4
  0.000000   0.000000   0.000000   0.000000 0 0 0 5
 -0.003001   0.003589  -0.001901   0.524491 6 0 0 0
 -0.007673   0.004686  -0.000625  -1.079810 5 1 0 0
  0.034868  -0.015502   0.002131   1.586640 4 2 0 0
 -0.039917   0.013492   0.001460  -0.998486 3 3 0 0
  0.006013  -0.000530  -0.004377  -0.125995 2 4 0 0
  0.004599  -0.002004   0.001886   0.222778 1 5 0 0
  0.000000   0.000000   0.000000   0.000000 0 6 0 0
 -0.000640   0.004940  -0.000707   0.546264 5 0 1 0
 -0.029856   0.009901   0.000877  -0.340276 4 1 1 0
  0.023069  -0.003467  -0.005590   1.142100 3 2 1 0
 -0.081181   0.018126  -0.005578  -3.582120 2 3 1 0
  0.072936  -0.018487   0.005046   2.725580 1 4 1 0
 -0.017079   0.004305   0.000277  -0.633999 0 5 1 0
 -0.002453   0.006221   0.000257   0.235121 4 0 2 0
 -0.022465   0.007600  -0.002034  -0.497772 3 1 2 0
  0.064507  -0.017286  -0.000220   2.163840 2 2 2 0
 -0.052109   0.015947   0.000720  -1.974680 1 3 2 0
  0.011351  -0.006325   0.000764   0.360743 0 4 2 0
  0.030540  -0.008775   0.003832   1.174500 3 0 3 0
 -0.023922   0.015503  -0.006541  -0.384423 2 1 3 0
  0.021475  -0.011584   0.008822   0.793723 1 2 3 0
 -0.001157  -0.002407  -0.000336  -0.383377 0 3 3 0
 -0.004459   0.003625  -0.001389  -0.180314 2 0 4 0
  0.003423  -0.012408   0.006609  -0.665440 1 1 4 0
 -0.002878   0.006646  -0.004157   0.307360 0 2 4 0
 -0.000723   0.001987  -0.000259   0.131387 1 0 5 0
  0.000195   0.000720  -0.000332   0.047575 0 1 5 0
  0.000000   0.000000   0.000000   0.000000 0 0 6 0
  0.014982  -0.011014  -0.001063  -0.234307 5 0 0 1
 -0.002123  -0.003762   0.008569  -0.620721 4 1 0 1
  0.083340  -0.018782  -0.001372   3.141630 3 2 0 1
 -0.037814   0.009493   0.010131  -1.980750 2 3 0 1
 -0.005792   0.005055  -0.006901   0.889558 1 4 0 1
 -0.002887   0.000253  -0.000214  -0.392166 0 5 0 1
  0.000741  -0.006305   0.002424  -0.538521 4 0 1 1
 -0.055375   0.011341  -0.003343  -1.992170 3 1 1 1
  0.033322   0.001457   0.002963   1.630470 2 2 1 1
  0.030909   0.001672   0.005198   1.672630 1 3 1 1
 -0.008389  -0.000376  -0.004445  -0.394971 0 4 1 1
 -0.047254   0.002959  -0.003754  -2.912550 3 0 2 1
 -0.032226   0.006699  -0.002355  -1.357650 2 1 2 1
  0.013436  -0.000529   0.003669   0.132811 1 2 2 1
 -0.010592   0.009934  -0.009661   0.134731 0 3 2 1
  0.005177  -0.003988  -0.003846   0.565072 2 0 3 1
 -0.010271   0.015605  -0.007783   0.205124 1 1 3 1
  0.004607  -0.009421   0.005155  -0.376418 0 2 3 1
  0.006320  -0.008236   0.001173  -0.262983 1 0 4 1
  0.001559  -0.001480   0.001100   0.054988 0 1 4 1
 -0.000433  -0.000454   0.000000  -0.026258 0 0 5 1
  0.047875  -0.023056  -0.001135   1.183930 4 0 0 2
 -0.020760   0.003185   0.002633  -0.568044 3 1 0 2
 -0.004858  -0.001720  -0.002602  -0.569951 2 2 0 2
 -0.030969  -0.005621  -0.007704  -1.659400 1 3 0 2
  0.016596  -0.000707   0.005177   0.709827 0 4 0 2
  0.012648   0.002309  -0.003887   1.501870 3 0 1 2
  0.046130  -0.017235  -0.004280   1.306580 2 1 1 2
  0.003501  -0.006698   0.005400  -0.132391 1 2 1 2
 -0.014791   0.000788   0.006264  -0.247155 0 3 1 2
  0.007058  -0.003690   0.015682   0.126077 2 0 2 2
  0.010621  -0.003395   0.000499   0.788118 1 1 2 2
  0.001547  -0.001750  -0.001734   0.094994 0 2 2 2
 -0.017260   0.015071  -0.001693  -0.079881 1 0 3 2
 -0.000219   0.002086  -0.000804   0.100495 0 1 3 2
  0.000485   0.000666  -0.000135   0.019456 0 0 4 2
 -0.006214   0.003240   0.009575  -0.043350 3 0 0 3
  0.021938  -0.001446  -0.003053   0.853847 2 1 0 3
 -0.039871   0.016060  -0.005349  -0.784139 1 2 0 3
  0.018153  -0.006300   0.000146   0.166426 0 3 0 3
  0.020771   0.014577  -0.012413   1.263530 2 0 1 3
 -0.036773  -0.005578  -0.000221  -1.890410 1 1 1 3
  0.008753   0.007309   0.000861   0.285708 0 2 1 3
  0.012519  -0.010350  -0.001289   0.087567 1 0 2 3
 -0.001586  -0.001215   0.000500  -0.135046 0 1 2 3
  0.000379  -0.000942   0.000443  -0.008545 0 0 3 3
 -0.011505  -0.007266   0.002892  -0.870498 2 0 0 4
  0.017428   0.002711   0.001397   0.757786 1 1 0 4
 -0.006245  -0.002334  -0.001016  -0.088419 0 2 0 4
 -0.002741   0.001780   0.001719   0.000234 1 0 1 4
  0.000616   0.000378  -0.000324   0.020148 0 1 1 4
 -0.000270   0.000546  -0.000295   0.011696 0 0 2 4
  0.000000   0.000000   0.000000   0.000000 1 0 0 5
  0.000000   0.000000   0.000000   0.000000 0 1 0 5
  0.000000   0.000000   0.000000   0.000000 0 0 1 5
  0.000000   0.000000   0.000000   0.000000 0 0 0 6
 ---------------------------------------------------------------------
